planet_key,planet_name,planet_status,discovered,publication,detection_type,mass_detection_type,radius_detection_type,molecules,alternate_names,row_current,current_as_of,row_expired_date
4838,Kepler-132 b,Confirmed,2014.0,Announced on a website,Primary Transit,,,,"Kepler-132 b, 2MASS J18525659+4120349 b, K00284.03, KIC 6021275 b, KOI-284 b, KOI-284.03, Kepler-132 A b, WISE J185256.57+412034.9  b",True,2022-05-01,
4839,Kepler-132 c,Confirmed,2014.0,Announced on a website,Primary Transit,,,,"Kepler-132 c, 2MASS J18525659+4120349 c, K00284.02, KIC 6021275 c, KOI-284 c, KOI-284.02, Kepler-132 A c, WISE J185256.57+412034.9  c",True,2022-05-01,
4840,Kepler-132 d,Confirmed,2014.0,Announced on a website,Primary Transit,,,,"Kepler-132 d, 2MASS J18525659+4120349 d, K00284.01, KIC 6021275 d, KOI-284 d, KOI-284.01, Kepler-132 A d, WISE J185256.57+412034.9  d",True,2022-05-01,
4841,Kepler-132 e,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"Kepler-132 e, 2MASS J18525659+4120349 e, K00284.04, KIC 6021275 e, KOI-284 e, KOI-284.04, Kepler-132 A e, WISE J185256.57+412034.9 e",True,2022-05-01,
4842,Kepler-1320 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19134406+4022511 b, K02708.01, KIC 5175986 b, KOI-2708 b, KOI-2708.01, WISE J191344.06+402250.8 b",True,2022-05-01,
4843,Kepler-1321 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19380686+4638274 b, K02715.01, KIC 9837661 b, KOI-2715 b, KOI-2715.01, WISE J193806.88+463827.6 b",True,2022-05-01,
4844,Kepler-1321 c,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19380686+4638274 c, K02715.02, KIC 9837661 c, KOI-2715 c, KOI-2715.02, WISE J193806.88+463827.6 c",True,2022-05-01,
4845,Kepler-1322 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19324908+4526074 b, K02716.01, KIC 9092504 b, KOI-2716 b, KOI-2716.01, WISE J193249.07+452607.4 b",True,2022-05-01,
4846,Kepler-1323 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19312934+4605559 b, K02717.01, KIC 9467404 b, KOI-2717 b, KOI-2717.01, WISE J193129.34+460555.6 b",True,2022-05-01,
4847,Kepler-1324 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19244439+4018403 b, K02719.01, KIC 5184911 b, KOI-2719 b, KOI-2719.01, WISE J192444.38+401840.3 b",True,2022-05-01,
4848,Kepler-1325 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19000413+4205073 b, K02721.01, KIC 6587105 b, KOI-2721 b, KOI-2721.01, WISE J190004.11+420507.1 b",True,2022-05-01,
4849,Kepler-1326 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19445331+3916082 b, K02728.01, KIC 4178606 b, KOI-2728 b, KOI-2728.01",True,2022-05-01,
4850,Kepler-1327 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19161556+5027395 b, K02729.01, KIC 12008872 b, KOI-2729 b, KOI-2729.01, WISE J191615.52+502739.4 b",True,2022-05-01,
4851,Kepler-1328 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J18584209+4425039 b, K02730.01, KIC 8415200 b, KOI-2730 b, KOI-2730.01, WISE J185842.09+442503.8 b",True,2022-05-01,
4852,Kepler-1329 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J18463546+4816157 b, K02736.01, KIC 10842192 b, KOI-2736 b, KOI-2736.01, WISE J184635.44+481615.5 b",True,2022-05-01,
4853,Kepler-133 b,Confirmed,2014.0,Announced on a website,Primary Transit,,,,"2MASS J19490671+4819131 b, K00291.02, KIC 10933561 b, KOI-291 b, KOI-291.02, WISE J194906.69+481913.2  b",True,2022-05-01,
4854,Kepler-133 c,Confirmed,2014.0,Announced on a website,Primary Transit,,,,"2MASS J19490671+4819131 c, K00291.01, KIC 10933561 c, KOI-291 c, KOI-291.01, WISE J194906.69+481913.2  c",True,2022-05-01,
4855,Kepler-1330 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19221841+3957248 b, K02739.01, KIC 4831728 b, KOI-2739 b, KOI-2739.01, WISE J192218.40+395724.8 b",True,2022-05-01,
4856,Kepler-1331 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19481770+4113281 b, K02742.01, KIC 5980208 b, KOI-2742 b, KOI-2742.01, WISE J194817.70+411328.0 b",True,2022-05-01,
4857,Kepler-1332 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19240686+4354492 b, K02743.01, KIC 8095441 b, KOI-2743 b, KOI-2743.01, WISE J192406.86+435449.2 b",True,2022-05-01,
4858,Kepler-1333 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19340661+4106411 b, K02744.01, KIC 5881813 b, KOI-2744 b, KOI-2744.01, WISE J193406.56+410640.8 b",True,2022-05-01,
4859,Kepler-1334 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19171475+5119151 b, K02745.01, KIC 12456601 b, KOI-2745 b, KOI-2745.01, WISE J191714.75+511915.1 b",True,2022-05-01,
4860,Kepler-1335 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J18592121+4204135 b, K02747.01, KIC 6586746 b, KOI-2747 b, KOI-2747.01",True,2022-05-01,
4861,Kepler-1336 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19450665+4653594 b, K02748.01, KIC 9962455 b, KOI-2748 b, KOI-2748.01, WISE J194506.64+465359.3 b",True,2022-05-01,
4862,Kepler-1336 c,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19450665+4653594 c, K02748.02, KIC 9962455 c, KOI-2748 c, KOI-2748.02, WISE J194506.64+465359.3 c",True,2022-05-01,
4863,Kepler-1337 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19080218+4647459 b, K02751.01, KIC 9881077 b, KOI-2751 b, KOI-2751.01, WISE J190802.18+464746.0 b",True,2022-05-01,
4864,Kepler-1338 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J18561016+4141569 b, K02753.01, KIC 6265792 b, KOI-2753 b, KOI-2753.01, WISE J185610.14+414156.6 b",True,2022-05-01,
4865,Kepler-1339 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J18545899+4822242 b, K02754.01, KIC 10905911 b, KOI-2754 b, KOI-2754.01, WISE J185458.97+482224.4 b",True,2022-05-01,
4866,Kepler-134 b,Confirmed,2014.0,Announced on a website,Primary Transit,,,,"2MASS J18585736+4935542 b, K00295.01, KIC 11547513 b, KOI-295 b, KOI-295.01, WISE J185857.37+493554.3  b",True,2022-05-01,
4867,Kepler-134 c,Confirmed,2014.0,Announced on a website,Primary Transit,,,,"2MASS J18585736+4935542 c, K00295.02, KIC 11547513 c, KOI-295 c, KOI-295.02, WISE J185857.37+493554.3  c",True,2022-05-01,
4868,Kepler-1340 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19445587+4228220 b, K02756.01, KIC 6964929 b, KOI-2756 b, KOI-2756.01, WISE J194455.87+422822.0 b",True,2022-05-01,
4869,Kepler-1341 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J18420282+4409336 b, K02762.01, KIC 8210018 b, KOI-2762 b, KOI-2762.01, Kepler-1341 A b, WISE J184202.80+440933.6 b",True,2022-05-01,
4870,Kepler-1342 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19480481+4325571 b, K02778.01, KIC 7769819 b, KOI-2778 b, KOI-2778.01",True,2022-05-01,
4871,Kepler-1343 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19371068+5043313 b, K02780.01, KIC 12164564 b, KOI-2780 b, KOI-2780.01, WISE J193710.68+504331.3 b",True,2022-05-01,
4872,Kepler-1344 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19082071+4656449 b, K02785.01, KIC 10001368 b, KOI-2785 b, KOI-2785.01, WISE J190820.70+465644.8 b",True,2022-05-01,
4873,Kepler-1345 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19295471+4601222 b, K02786.01, KIC 9466429 b, KOI-2786 b, KOI-2786.01, WISE J192954.70+460122.2 b",True,2022-05-01,
4874,Kepler-1346 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19272191+4510450 b, K02789.01, KIC 8885643 b, KOI-2789 b, KOI-2789.01, WISE J192721.91+451045.0 b",True,2022-05-01,
4875,Kepler-1347 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19583830+4050378 b, K02790.01, KIC 5652893 b, KOI-2790 b, KOI-2790.01, WISE J195838.30+405037.8 b",True,2022-05-01,
4876,Kepler-1348 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19282099+4947195 b, K02791.01, KIC 11662184 b, KOI-2791 b, KOI-2791.01, WISE J192820.98+494719.4 b",True,2022-05-01,
4877,Kepler-1349 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19052120+4844387 b, K02792.01, KIC 11127479 b, KOI-2792 b, KOI-2792.01, WISE J190521.23+484439.2 b",True,2022-05-01,
4878,Kepler-135 b,Confirmed,2014.0,Announced on a website,Primary Transit,,,,"2MASS J19215883+3847437 b, K00301.01, KIC 3642289 b, KOI-301 b, KOI-301.01, WISE J192158.82+384743.7  b",True,2022-05-01,
4879,Kepler-135 c,Confirmed,2014.0,Announced on a website,Primary Transit,,,,"2MASS J19215883+3847437 c, K00301.02, KIC 3642289 c, KOI-301 c, KOI-301.02, WISE J192158.82+384743.7  c",True,2022-05-01,
4880,OGLE-2008-BLG-513L b,Retracted,2011.0,Published in a refereed paper,Default,,,,MOA-2008-BLG-401 b,True,2022-05-01,
4881,Kepler-1350 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19130013+4640465 b, K02793.01, KIC 9823519 b, KOI-2793 b, KOI-2793.01, WISE J191300.14+464046.2 b",True,2022-05-01,
4882,Kepler-1350 c,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19130013+4640465 c, K02793.02, KIC 9823519 c, KOI-2793 c, KOI-2793.02, WISE J191300.14+464046.2 c",True,2022-05-01,
4883,Kepler-1351 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19342609+4211516 b, K02798.01, KIC 6697756 b, KOI-2798 b, KOI-2798.01, WISE J193426.04+421152.1 b",True,2022-05-01,
4884,Kepler-1352 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19224649+4842053 b, K02805.01, KIC 11135308 b, KOI-2805 b, KOI-2805.01, WISE J192246.50+484205.2 b",True,2022-05-01,
4885,Kepler-1353 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19425648+4234345 b, K02806.01, KIC 7047824 b, KOI-2806 b, KOI-2806.01",True,2022-05-01,
4886,Kepler-1354 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19245884+3745326 b, K02812.01, KIC 2442448 b, KOI-2812 b, KOI-2812.01, WISE J192458.83+374532.6 b",True,2022-05-01,
4887,Kepler-1355 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J18545793+4904047 b, K02816.01, KIC 11283615 b, KOI-2816 b, KOI-2816.01, WISE J185457.93+490404.7 b",True,2022-05-01,
4888,Kepler-1356 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19235888+4314381 b, K02817.01, KIC 7605093 b, KOI-2817 b, KOI-2817.01",True,2022-05-01,
4889,Kepler-1357 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19261154+5021119 b, K02820.01, KIC 11963206 b, KOI-2820 b, KOI-2820.01, WISE J192611.53+502111.7 b",True,2022-05-01,
4890,Kepler-1358 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19044093+4300320 b, K02827.01, KIC 7428736 b, KOI-2827 b, KOI-2827.01, WISE J190440.96+430032.1 b",True,2022-05-01,
4891,Kepler-1359 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"KIC 6436029 b, KOI-2828 b, 2MASS J19180931+4153341 b, K02828.01, KOI-2828.01, WISE J191809.31+415334.0 b",True,2022-05-01,
4892,Kepler-1359 c,Retracted,2013.0,Published in a refereed paper,Primary Transit,,Primary Transit,,"KOI-2828 c, KIC 6436029 c",True,2022-05-01,
4893,Kepler-136 b,Confirmed,2014.0,Announced on a website,Primary Transit,,,,"2MASS J19455215+4235555 b, K00312.01, KIC 7050989 b, KOI-312 b, KOI-312.01, Kepler-136 A b, WISE J194552.15+423555.8  b",True,2022-05-01,
4894,Kepler-136 c,Confirmed,2014.0,Announced on a website,Primary Transit,,,,"2MASS J19455215+4235555 c, K00312.02, KIC 7050989 c, KOI-312 c, KOI-312.02, Kepler-136 A c, WISE J194552.15+423555.8  c",True,2022-05-01,
4895,Kepler-1360 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J20012257+4537235 b, K02830.01, KIC 9244508 b, KOI-2830 b, KOI-2830.01, WISE J200122.56+453723.4 b",True,2022-05-01,
4896,Kepler-1361 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J18541567+4654153 b, K02832.01, KIC 9995402 b, KOI-2832 b, KOI-2832.01, WISE J185415.68+465415.4 b",True,2022-05-01,
4897,Kepler-1362 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19140925+4052375 b, K02834.01, KIC 5609593 b, KOI-2834 b, KOI-2834.01, WISE J191409.25+405237.5 b",True,2022-05-01,
4898,Kepler-1363 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19475917+4915231 b, K02836.01, KIC 11414465 b, KOI-2836 b, KOI-2836.01, WISE J194759.17+491522.8 b",True,2022-05-01,
4899,Kepler-1364 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19403652+4935153 b, K02837.01, KIC 11565924 b, KOI-2837 b, KOI-2837.01, WISE J194036.52+493515.3 b",True,2022-05-01,
4900,Kepler-1365 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19284793+4202459 b, K02838.01, KIC 6607357 b, KOI-2838 b, KOI-2838.01, WISE J192847.92+420245.6 b",True,2022-05-01,
4901,Kepler-1365 c,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19284793+4202459 c, K02838.02, KIC 6607357 c, KOI-2838 c, KOI-2838.02, WISE J192847.92+420245.6 c",True,2022-05-01,
4902,Kepler-1366 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19001557+4133175 b, K02839.01, KIC 6186964 b, KOI-2839 b, KOI-2839.01",True,2022-05-01,
4903,Kepler-1367 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19133996+4752434 b, K02845.01, KIC 10591855 b, KOI-2845 b, KOI-2845.01, WISE J191339.99+475243.4 b",True,2022-05-01,
4904,Kepler-1368 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19390407+4138408 b, K02852.01, KIC 6294819 b, KOI-2852 b, KOI-2852.01, WISE J193904.03+413841.0 b",True,2022-05-01,
4905,Kepler-1369 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19031133+4056102 b, K02856.01, KIC 5688910 b, KOI-2856 b, KOI-2856.01, WISE J190311.33+405610.2 b",True,2022-05-01,
4906,Kepler-137 b,Confirmed,2014.0,Announced on a website,Primary Transit,,,,"2MASS J18483252+4302207 b, K00313.02, KIC 7419318 b, KOI-313 b, KOI-313.02, WISE J184832.53+430221.0  b",True,2022-05-01,
4907,Kepler-137 c,Confirmed,2014.0,Announced on a website,Primary Transit,,,,"2MASS J18483252+4302207 c, K00313.01, KIC 7419318 c, KOI-313 c, KOI-313.01, WISE J184832.53+430221.0  c",True,2022-05-01,
4908,Kepler-1370 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J18581576+4146425 b, K02857.01, KIC 6345732 b, KOI-2857 b, KOI-2857.01, WISE J185815.74+414642.3 b",True,2022-05-01,
7151,SWEEPS-02 b,Candidate,2006.0,Published in a refereed paper,Default,,,,SWEEPS-2 b,True,2022-05-01,
4909,Kepler-1370 c,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J18581576+4146425 c, K02857.02, KIC 6345732 c, KOI-2857 c, KOI-2857.02, WISE J185815.74+414642.3 c",True,2022-05-01,
4910,Kepler-1371 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19151953+4733071 b, K02859.01, KIC 10397751 b, KOI-2859 b, KOI-2859.01, WISE J191519.53+473307.1 b",True,2022-05-01,
4911,Kepler-1371 c,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19151953+4733071 c, K02859.02, KIC 10397751 c, KOI-2859 c, KOI-2859.02, WISE J191519.53+473307.1 c",True,2022-05-01,
4912,Kepler-1372 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19153279+4450223 b, K02865.01, KIC 8681833 b, KOI-2865 b, KOI-2865.01, WISE J191532.79+445022.1 b",True,2022-05-01,
4913,Kepler-1373 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19030049+3914571 b, K02866.01, KIC 4138951 b, KOI-2866 b, KOI-2866.01, WISE J190300.48+391457.0 b",True,2022-05-01,
4914,Kepler-1374 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19252399+4510201 b, K02868.01, KIC 8884274 b, KOI-2868 b, KOI-2868.01, WISE J192523.99+451020.2 b",True,2022-05-01,
4915,Kepler-1375 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19451045+4324117 b, K02869.01, KIC 7767162 b, KOI-2869 b, KOI-2869.01, WISE J194510.44+432411.6 b",True,2022-05-01,
4916,Kepler-1376 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19075002+4232289 b, K02877.01, KIC 7019524 b, KOI-2877 b, KOI-2877.01, WISE J190750.02+423229.0 b",True,2022-05-01,
4917,Kepler-1377 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19164690+4639061 b, K02880.01, KIC 9825174 b, KOI-2880 b, KOI-2880.01, WISE J191646.78+463905.5 b",True,2022-05-01,
4918,Kepler-1378 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19492959+4021590 b, K02883.01, KIC 5209845 b, KOI-2883 b, KOI-2883.01",True,2022-05-01,
4919,Kepler-1379 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19344091+4124368 b, K02886.01, KIC 6129524 b, KOI-2886 b, KOI-2886.01, WISE J193440.85+412437.3 b",True,2022-05-01,
4920,Kepler-138 b,Confirmed,2014.0,Published in a refereed paper,Primary Transit,TTV,Primary Transit,,"KOI-314.03, K000314.03, KOI-314b, 2MASS J19213157+4317347 b, K00314.03, KIC 7603200 b, WISE J192131.55+431734.9  b",True,2022-05-01,
4921,Kepler-138 c,Confirmed,2014.0,Published in a refereed paper,Primary Transit,,,,"KOI-314.01, K000314.01, KOI-314 b, KOI-314c, 2MASS J19213157+4317347 c, K00314.01, KIC 7603200 c, WISE J192131.55+431734.9  c",True,2022-05-01,
4922,Kepler-139 b,Confirmed,2014.0,Announced on a website,Primary Transit,,,,"2MASS J18493406+4353216 b, K00316.01, KIC 8008067 b, KOI-316 b, KOI-316.01, WISE J184934.03+435320.8  b",True,2022-05-01,
4923,Kepler-138 d,Confirmed,2014.0,Announced on a professional conference,Primary Transit,TTV,,,"KOI-314.02, K000314.02, KOI-314 c, KOI-314d, 2MASS J19213157+4317347 d, K00314.02, KIC 7603200 d, KOI-314 d, WISE J192131.55+431734.9  d",True,2022-05-01,
4924,Kepler-1380 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19122785+4226255 b, K02894.01, KIC 6937402 b, KOI-2894 b, KOI-2894.01, WISE J191227.84+422625.4 b",True,2022-05-01,
4925,Kepler-1381 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19100858+4843400 b, K02898.01, KIC 11129258 b, KOI-2898 b, KOI-2898.01, WISE J191008.58+484340.0 b",True,2022-05-01,
4926,Kepler-1382 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19413057+3902529 b, K02904.01, KIC 3969687 b, KOI-2904 b, KOI-2904.01, WISE J194130.58+390253.0 b",True,2022-05-01,
4927,Kepler-1383 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19514674+4211307 b, K02906.01, KIC 6716545 b, KOI-2906 b, KOI-2906.01, WISE J195146.74+421130.7 b",True,2022-05-01,
4928,Kepler-1384 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19445164+3931373 b, K02910.01, KIC 4483138 b, KOI-2910 b, KOI-2910.01",True,2022-05-01,
4929,Kepler-1385 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J18503152+4628519 b, K02913.01, KIC 9693006 b, KOI-2913 b, KOI-2913.01, WISE J185031.52+462851.7 b",True,2022-05-01,
4930,Kepler-1386 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J18431761+4238097 b, K02920.01, KIC 7090524 b, KOI-2920 b, KOI-2920.01, WISE J184317.60+423809.7 b",True,2022-05-01,
4931,Kepler-1387 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19294569+4312339 b, K02924.01, KIC 7609553 b, KOI-2924 b, KOI-2924.01, WISE J192945.69+431233.6 b",True,2022-05-01,
4932,Kepler-1388 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J18532065+4710283 b, K02926.01, KIC 10122538 b, KOI-2926 b, KOI-2926.01, WISE J185320.64+471028.1 b",True,2022-05-01,
4933,Kepler-1388 c,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J18532065+4710283 c, K02926.02, KIC 10122538 c, KOI-2926 c, KOI-2926.02, WISE J185320.64+471028.1 c",True,2022-05-01,
4934,Kepler-1388 d,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J18532065+4710283 d, K02926.03, KIC 10122538 d, KOI-2926 d, KOI-2926.03, WISE J185320.64+471028.1 d",True,2022-05-01,
4935,Kepler-1388 e,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J18532065+4710283 e, K02926.04, KIC 10122538 e, KOI-2926 e, KOI-2926.04, WISE J185320.64+471028.1 e",True,2022-05-01,
4936,Kepler-1389 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19025218+4445303 b, K02931.01, KIC 8611257 b, KOI-2931 b, KOI-2931.01, WISE J190252.18+444530.1 b",True,2022-05-01,
4937,Kepler-139 c,Confirmed,2014.0,Announced on a website,Primary Transit,,,,"2MASS J18493406+4353216 c, K00316.02, KIC 8008067 c, KOI-316 c, KOI-316.02, WISE J184934.03+435320.8  c",True,2022-05-01,
4938,Kepler-1390 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19543896+4814555 b, K02936.01, KIC 10880507 b, KOI-2936 b, KOI-2936.01, WISE J195438.97+481455.8 b",True,2022-05-01,
4939,Kepler-1391 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19391944+4639345 b, K02943.01, KIC 9838468 b, KOI-2943 b, KOI-2943.01, WISE J193919.43+463934.4 b",True,2022-05-01,
4940,Kepler-1392 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19150407+4623399 b, K02946.01, KIC 9642292 b, KOI-2946 b, KOI-2946.01, WISE J191504.06+462340.1 b",True,2022-05-01,
4941,Kepler-1393 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J18575026+4008332 b, K02951.01, KIC 4991208 b, KOI-2951 b, KOI-2951.01, WISE J185750.26+400833.0 b",True,2022-05-01,
