anime_key,anime_id,anime_title,status,rating,airing,aired_from,aired_to,is_current,current_as_of,expired
1215,19211,Suisei no Gargantia Specials,Finished Airing,PG-13 - Teens 13 or older,False,2013-08-28,2013-10-25,True,2022-03-11,
1216,19213,Lost Utopia,Finished Airing,G - All Ages,False,2007-01-01,,True,2022-03-11,
1217,19217,And And,Finished Airing,G - All Ages,False,2011-01-01,,True,2022-03-11,
1218,19219,Modern No.2,Finished Airing,G - All Ages,False,2011-01-01,,True,2022-03-11,
1219,19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",Finished Airing,PG-13 - Teens 13 or older,False,2013-10-10,2013-12-12,True,2022-03-11,
1220,19231,Jam,Finished Airing,G - All Ages,False,2009-01-01,,True,2022-03-11,
1221,19233,Around,Finished Airing,PG-13 - Teens 13 or older,False,2007-01-01,,True,2022-03-11,
1222,19235,"Dance, Dance, Dance",Finished Airing,G - All Ages,False,2012-01-01,,True,2022-03-11,
1223,19237,Nimrod,Finished Airing,G - All Ages,False,2011-01-01,,True,2022-03-11,
1224,19239,Kyuushigai,Finished Airing,G - All Ages,False,2010-01-01,,True,2022-03-11,
1225,19251,Uta no☆Prince-sama♪ Maji Love 2000%: Shining Star Xmas,Finished Airing,PG-13 - Teens 13 or older,False,2013-12-25,,True,2022-03-11,
1226,19255,Hyakka Ryouran: Samurai Bride Specials,Finished Airing,R+ - Mild Nudity,False,2013-06-26,2013-11-27,True,2022-03-11,
1227,19257,Meganebu!,Finished Airing,PG-13 - Teens 13 or older,False,2013-10-07,2013-12-23,True,2022-03-11,
1228,19261,Gintama x Mameshiba,Finished Airing,G - All Ages,False,2013-12-03,2013-12-18,True,2022-03-11,
1229,19271,Gekitou! Crush Gear Turbo: Kaizabaan no Chousen,Finished Airing,G - All Ages,False,2002-07-20,,True,2022-03-11,
1230,19279,Pony Metal U-GAIM Promotion Film,Finished Airing,G - All Ages,False,1986-01-01,,True,2022-03-11,
1231,19285,Shingeki no Kyojin: Ano Hi Kara,Finished Airing,R - 17+ (violence & profanity),False,2013-07-07,,True,2022-03-11,
1232,19287,Reunion (Music),Finished Airing,G - All Ages,False,2013-04-17,,True,2022-03-11,
1233,19291,Pokemon XY,Finished Airing,PG - Children,False,2013-10-17,2015-10-22,True,2022-03-11,
1234,19297,Ketsuekigata-kun! Featuring Yuri & Nasuno,Finished Airing,PG-13 - Teens 13 or older,False,2013-06-30,,True,2022-03-11,
1235,19305,Nyuru Nyuru!! Kakusen-kun,Finished Airing,G - All Ages,False,2013-07-09,2013-12-24,True,2022-03-11,
1236,19311,Turuturutu Narongi,Finished Airing,G - All Ages,False,2004-12-01,2006-01-01,True,2022-03-11,
1237,19315,Pupa,Finished Airing,R - 17+ (violence & profanity),False,2014-01-10,2014-03-28,True,2022-03-11,
1238,19319,Gundam Build Fighters,Finished Airing,G - All Ages,False,2013-10-07,2014-03-31,True,2022-03-11,
1239,19325,Kwaegeol Longman Narongi,Finished Airing,G - All Ages,False,2006-01-01,2007-03-01,True,2022-03-11,
1240,19337,Momoya x Peeping Life: Go en Desu yo!,Finished Airing,PG - Children,False,2013-04-25,2013-05-16,True,2022-03-11,
1241,19351,Nijiiro☆Prism Girl,Finished Airing,PG - Children,False,2013-08-03,2013-11-30,True,2022-03-11,
1242,19363,Gin no Saji 2nd Season,Finished Airing,PG-13 - Teens 13 or older,False,2014-01-10,2014-03-28,True,2022-03-11,
1243,19365,Samurai Flamenco,Finished Airing,R - 17+ (violence & profanity),False,2013-10-11,2014-03-28,True,2022-03-11,
1244,19367,Galilei Donna,Finished Airing,R - 17+ (violence & profanity),False,2013-10-11,2013-12-20,True,2022-03-11,
1245,19369,Outbreak Company,Finished Airing,PG-13 - Teens 13 or older,False,2013-10-04,2013-12-20,True,2022-03-11,
1246,19383,Yami Shibai,Finished Airing,PG-13 - Teens 13 or older,False,2013-07-15,2013-09-30,True,2022-03-11,
1247,19391,Shingeki no Kyojin Picture Drama,Finished Airing,PG-13 - Teens 13 or older,False,2013-07-17,2014-03-19,True,2022-03-11,
1248,19397,Zettai Bouei Leviathan: Mini Takibi Gekijou,Finished Airing,PG-13 - Teens 13 or older,False,2013-07-07,2013-09-30,True,2022-03-11,
1249,19401,Kuusou no Sora Tobu Kikaitachi,Finished Airing,G - All Ages,False,2002-01-01,,True,2022-03-11,
1250,19429,Akuma no Riddle,Finished Airing,R - 17+ (violence & profanity),False,2014-04-04,2014-06-20,True,2022-03-11,
1251,19431,Gokujo.: Souda Onsen ni Ikou!!,Finished Airing,PG-13 - Teens 13 or older,False,2013-06-26,,True,2022-03-11,
1252,19433,Sore Ike! Anpanman: Omusubiman,Finished Airing,PG - Children,False,1990-07-07,,True,2022-03-11,
1253,19437,Dokidoki Gakuen Kessen!! Youki Daimashiro,Finished Airing,G - All Ages,False,1988-09-20,,True,2022-03-11,
1254,19445,Tetsujin 28-gou Gao!,Finished Airing,G - All Ages,False,2013-04-06,2016-03-26,True,2022-03-11,
1255,19447,Arata Kangatari Picture Drama,Finished Airing,PG-13 - Teens 13 or older,False,2013-06-21,2013-11-22,True,2022-03-11,
1256,19457,Green Saver,Finished Airing,G - All Ages,False,2009-11-09,2010-04-10,True,2022-03-11,
1257,19463,Hamuko Mairu!,Finished Airing,None,False,1996-06-29,,True,2022-03-11,
1258,19467,Revbahaf Wang-gug Jaegeon-soelgi,Finished Airing,None,False,2007-05-21,2007-11-26,True,2022-03-11,
1259,19469,Saiki Kusuo no Ψ-nan (ONA),Finished Airing,PG-13 - Teens 13 or older,False,2013-08-04,,True,2022-03-11,
1260,19479,Monkey Punch: Manga Katsudou Daishashin - Crime Mate Special,Finished Airing,R - 17+ (violence & profanity),False,2005-09-14,,True,2022-03-11,
1261,19481,Juujika You and I,Finished Airing,G - All Ages,False,2010-09-03,,True,2022-03-11,
1262,19489,Little Witch Academia: Mahoujikake no Parade,Finished Airing,PG - Children,False,2015-10-09,,True,2022-03-11,
1263,19495,Hakusai Anime,Finished Airing,PG - Children,False,2013-07-15,2014-12-29,True,2022-03-11,
1264,19497,Kagerouka-kun,Finished Airing,G - All Ages,False,2003-05-23,,True,2022-03-11,
1265,19501,Giga Tribe,Finished Airing,PG - Children,False,2008-10-08,2009-02-04,True,2022-03-11,
1266,19505,Kaizoku Ouji,Finished Airing,None,False,1966-05-02,1966-11-28,True,2022-03-11,
1267,19511,Naruto: Shippuuden - Sunny Side Battle,Finished Airing,PG-13 - Teens 13 or older,False,2013-10-06,,True,2022-03-11,
1268,19513,Toki-iro Kaima,Finished Airing,R+ - Mild Nudity,False,1989-04-20,1990-02-25,True,2022-03-11,
1269,19515,Kentoushi,Finished Airing,R - 17+ (violence & profanity),False,1990-03-05,1990-07-05,True,2022-03-11,
1270,19517,Taabou no Ryuuguusei Daitanken,Finished Airing,G - All Ages,False,1991-07-20,,True,2022-03-11,
1271,19519,Dream Creator feat. GUMI,Finished Airing,G - All Ages,False,2013-07-05,,True,2022-03-11,
1272,19521,GAME OVER feat. Hatsune Miku,Finished Airing,G - All Ages,False,2013-07-17,,True,2022-03-11,
1273,19533,Fujiko Fujio A no Mumako,Finished Airing,PG-13 - Teens 13 or older,False,1990-07-03,,True,2022-03-11,
1274,19535,Taka no Tsume GO: Utsukushiki Elleair Shoushuu Plus,Finished Airing,PG-13 - Teens 13 or older,False,2013-09-13,,True,2022-03-11,
1275,19547,Beompeoking Jaepeo,Finished Airing,None,False,2004-01-01,,True,2022-03-11,
1276,19555,Ttoli Janggun,Finished Airing,PG - Children,False,1978-01-01,,True,2022-03-11,
1277,19557,"Anpanman to Hajime yo! Iro, Kazu, Katachi Wakarukana Iro, Katachi",Finished Airing,PG - Children,False,2006-07-26,,False,2022-03-11,2022-03-20
1278,19559,Otoko wa Tsurai yo: Torajirou Wasurenagusa,Finished Airing,None,False,1998-08-07,,True,2022-03-11,
1279,19573,Short Peace Opening,Finished Airing,G - All Ages,False,2013-07-20,,True,2022-03-11,
1280,19575,Kobayashi ga Kawai sugite Tsurai!!,Finished Airing,PG-13 - Teens 13 or older,False,2013-07-26,2014-03-26,True,2022-03-11,
1281,19581,Houseki no Kuni,Finished Airing,PG-13 - Teens 13 or older,False,2013-07-19,,True,2022-03-11,
1282,19583,Ishii Hisaichi no Dai Seikai,Finished Airing,None,False,1991-09-06,,True,2022-03-11,
1283,19585,Kobo-chan,Finished Airing,G - All Ages,False,1992-10-19,1994-03-21,True,2022-03-11,
1284,19587,Kaiketsu Zorori: Mamoru ze! Kyouryuu no Tamago,Finished Airing,PG - Children,False,2013-12-14,,True,2022-03-11,
1285,19597,Milk House Dreaming: Ai no Shiki,Finished Airing,G - All Ages,False,1987-11-28,,True,2022-03-11,
1286,19613,New Initial D Movie: Legend 1 - Kakusei,Finished Airing,PG-13 - Teens 13 or older,False,2014-08-24,,True,2022-03-11,
1287,19619,Jewelpet Twinkle☆: Hohoemi no Niji ni Dokki☆Doki!,Finished Airing,PG - Children,False,2013-07-22,,True,2022-03-11,
1288,19627,Junkers Come Here: Memories of You,Finished Airing,G - All Ages,False,1994-07-21,,True,2022-03-11,
1289,19645,Doraemon Movie 34: Shin Nobita no Daimakyou - Peko to 5-nin no Tankentai,Finished Airing,PG - Children,False,2014-03-08,,True,2022-03-11,
1290,19647,Hajime no Ippo: Rising,Finished Airing,PG-13 - Teens 13 or older,False,2013-10-06,2014-03-29,True,2022-03-11,
1291,19653,Neppuu Kairiku Bushi Road,Finished Airing,R - 17+ (violence & profanity),False,2013-12-31,,True,2022-03-11,
1292,19669,Kuroko no Basket: Baka ja Katenai no yo!,Finished Airing,PG-13 - Teens 13 or older,False,2013-12-04,,True,2022-03-11,
1293,19671,Free!: FrFr - Short Movie,Finished Airing,PG-13 - Teens 13 or older,False,2013-09-11,2014-01-08,True,2022-03-11,
1294,19681,Hustle Punch,Finished Airing,PG - Children,False,1965-11-01,1966-04-25,True,2022-03-11,
1295,19685,Kanojo ga Flag wo Oraretara,Finished Airing,PG-13 - Teens 13 or older,False,2014-04-07,2014-06-30,True,2022-03-11,
1296,19687,Kuiba II: Dazhan Yuan Yang Jie,Finished Airing,G - All Ages,False,2013-05-31,,True,2022-03-11,
1297,19695,Clover 4/3,Finished Airing,PG-13 - Teens 13 or older,False,2000-08-01,2000-12-01,True,2022-03-11,
1298,19697,Toaru Kagaku no Railgun S: Motto Marutto Railgun,Finished Airing,PG-13 - Teens 13 or older,False,2013-07-24,2013-11-27,True,2022-03-11,
1299,19703,Kyousou Giga (TV),Finished Airing,PG-13 - Teens 13 or older,False,2013-10-10,2013-12-19,True,2022-03-11,
1300,19705,Meitantei Hangyodon: Kaitou Ruzu Arawaruno-kan,Finished Airing,G - All Ages,False,1993-06-21,,True,2022-03-11,
1301,19717,Zoku Naniwa Yuukyouden,Finished Airing,PG-13 - Teens 13 or older,False,1992-06-25,,True,2022-03-11,
1302,19727,Nexus,Finished Airing,G - All Ages,False,2011-09-14,,True,2022-03-11,
1303,19729,Naniwa Yuukyouden: Nekketsu!! Bakushou Mankai-hen,Finished Airing,None,False,1992-10-25,,True,2022-03-11,
1304,19731,Osamu to Musashi,Finished Airing,PG - Children,False,1994-04-25,,True,2022-03-11,
1305,19745,Naniwa Yuukyouden: Chou Gokudou! Yoru no Bat wa Manrui-hen,Finished Airing,None,False,1993-01-08,,True,2022-03-11,
1306,19749,Naniwa Yuukyouden: Kyouretsu! Ana ga Attara Iretai-hen,Finished Airing,None,False,1993-05-25,,True,2022-03-11,
1307,19751,Gu-Gu Ganmo (Movie),Finished Airing,PG - Children,False,1985-03-16,,True,2022-03-11,
1308,19753,Naniwa Yuukyouden: Kanketsu-hen,Finished Airing,None,False,1993-07-25,,True,2022-03-11,
1309,19755,Oshiri Kajiri Mushi (TV) 2nd Season,Finished Airing,G - All Ages,False,2013-09-30,2014-03-27,True,2022-03-11,
1310,19759,Ansatsu Kyoushitsu: Jump Festa 2013 Special,Finished Airing,PG-13 - Teens 13 or older,False,2013-10-06,,True,2022-03-11,
1311,19769,Mahou Sensou,Finished Airing,PG-13 - Teens 13 or older,False,2014-01-10,2014-03-28,True,2022-03-11,
1312,19773,Akuma Tou no Prince: Mitsume ga Tooru,Finished Airing,PG-13 - Teens 13 or older,False,1985-08-25,,True,2022-03-11,
1313,19775,Sidonia no Kishi,Finished Airing,R - 17+ (violence & profanity),False,2014-04-11,2014-06-27,True,2022-03-11,
1314,19781,Kuiba III: Zhanshen Jue Qi,Finished Airing,G - All Ages,False,2014-08-14,,True,2022-03-11,
1315,19783,Nanbo no Monjai! Yankee Gurentai,Finished Airing,None,False,1992-12-21,,True,2022-03-11,
1316,19797,Nanbo no Monjai! 2: Yankee Gurentai,Finished Airing,None,False,1993-05-28,,True,2022-03-11,
1317,19799,Robot Girls Z,Finished Airing,PG-13 - Teens 13 or older,False,2014-01-04,2014-03-02,True,2022-03-11,
1318,19811,Waanabi.jk,Finished Airing,PG-13 - Teens 13 or older,False,2013-07-29,2015-09-04,True,2022-03-11,
1319,19815,No Game No Life,Finished Airing,PG-13 - Teens 13 or older,False,2014-04-09,2014-06-25,True,2022-03-11,
1320,19817,Namakemono ga Miteta,Finished Airing,None,False,1988-09-23,1989-07-28,True,2022-03-11,
1321,19825,Saikyou Ginga Ultimate Zero: Battle Spirits,Finished Airing,PG - Children,False,2013-09-22,2014-09-21,True,2022-03-11,
1322,19831,Ore wa Chokkaku,Finished Airing,None,False,1991-01-05,1991-10-12,True,2022-03-11,
1323,19839,Weiqi Shaonian 2,Finished Airing,None,False,2009-01-01,,True,2022-03-11,
1324,19841,Super Seisyun Brothers,Finished Airing,PG-13 - Teens 13 or older,False,2013-09-14,2013-12-14,True,2022-03-11,
1325,19843,Tamagotchi! Miracle Friends,Finished Airing,G - All Ages,False,2013-09-05,2014-03-27,True,2022-03-11,
1326,19845,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: SD Chara ni Yoru Short Movie,Finished Airing,PG-13 - Teens 13 or older,False,2013-06-19,2014-01-22,True,2022-03-11,
1327,19849,Peeping Life 5.0ch,Finished Airing,G - All Ages,False,2012-02-03,,True,2022-03-11,
1328,19855,Nobunagun,Finished Airing,R - 17+ (violence & profanity),False,2014-01-05,2014-03-30,True,2022-03-11,
1329,19871,Gaist Crusher,Finished Airing,PG - Children,False,2013-10-02,2014-10-01,True,2022-03-11,
1330,19873,Marude Dameo,Finished Airing,None,False,1991-11-02,1992-09-26,True,2022-03-11,
1331,19875,Robotan,Finished Airing,G - All Ages,False,1966-10-04,1968-09-27,True,2022-03-11,
1332,19877,Battle Spirits: Sword Eyes Gekitouden,Finished Airing,PG - Children,False,2013-04-07,2013-09-08,True,2022-03-11,
1333,19879,Osomatsu-kun: Suika no Hoshi kara Konnichiwa zansu!,Finished Airing,None,False,1989-03-18,,True,2022-03-11,
1334,19887,Shouri Toushu,Finished Airing,PG-13 - Teens 13 or older,False,1987-10-24,,True,2022-03-11,
1335,19889,Genshiken Nidaime Specials,Finished Airing,R - 17+ (violence & profanity),False,2013-09-04,2013-12-11,True,2022-03-11,
1336,19897,Ohayou! Spank (Movie),Finished Airing,G - All Ages,False,1982-03-13,,True,2022-03-11,
1337,19899,Fujiko F. Fujio: Sukoshi Fushigi Tanpen Theater,Finished Airing,R - 17+ (violence & profanity),False,1990-03-01,1991-10-01,True,2022-03-11,
1338,19901,Donkikko,Finished Airing,None,False,1967-09-07,1968-01-25,True,2022-03-11,
1339,19905,"Dai-chan, Daisuki.",Finished Airing,G - All Ages,False,2007-08-18,,True,2022-03-11,
1340,19907,Ecchan no Sensou,Finished Airing,G - All Ages,False,2002-01-13,,True,2022-03-11,
1341,19909,Pipi Tobenai Hotaru,Finished Airing,G - All Ages,False,1996-03-23,,True,2022-03-11,
1342,19917,Nijuushi no Hitomi,Finished Airing,G - All Ages,False,1980-10-10,,True,2022-03-11,
1343,19919,Tesagure! Bukatsumono,Finished Airing,PG-13 - Teens 13 or older,False,2013-10-06,2013-12-29,True,2022-03-11,
1344,19921,Ogami Matsugorou,Finished Airing,R+ - Mild Nudity,False,1989-12-16,,True,2022-03-11,
1345,19923,Anata ga Furikaeru Toki,Finished Airing,PG-13 - Teens 13 or older,False,1993-03-21,,True,2022-03-11,
1346,19925,KY-kei JC Kuuki-chan,Finished Airing,PG-13 - Teens 13 or older,False,2013-08-05,2013-09-09,True,2022-03-11,
1347,19941,Kimu no Juujika,Finished Airing,G - All Ages,False,1990-07-21,,True,2022-03-11,
1348,19943,Eikou e no Spur: Igaya Chiharu Monogatari,Finished Airing,None,False,1997-09-13,,True,2022-03-11,
1349,19945,Zoku Natsume Yuujinchou: 3D Nyanko-sensei Gekijou,Finished Airing,G - All Ages,False,2009-04-22,2009-08-26,True,2022-03-11,
1350,19947,Ikkyuu-san (1978),Finished Airing,PG-13 - Teens 13 or older,False,1978-04-10,1978-10-23,True,2022-03-11,
1351,19951,Hunter x Hunter Movie 2: The Last Mission,Finished Airing,R - 17+ (violence & profanity),False,2013-12-27,,True,2022-03-11,
1352,19953,Zetsumetsu Kigu Shoujo: Amazing Twins,Finished Airing,PG-13 - Teens 13 or older,False,2014-02-26,2014-06-25,True,2022-03-11,
1353,19957,Huckleberry no Bouken (Movie),Finished Airing,G - All Ages,False,1991-08-16,,True,2022-03-11,
1354,19959,Barbapapa (1977),Finished Airing,PG - Children,False,1977-04-30,1977-06-14,True,2022-03-11,
1355,19961,Heisei Tensai Bakabon,Finished Airing,G - All Ages,False,1990-01-06,1990-12-29,True,2022-03-11,
1356,19965,Ikinari Dagon,Finished Airing,PG - Children,False,1988-04-09,1988-06-25,True,2022-03-11,
1357,19971,Machi Ichiban no Kechinbou,Finished Airing,G - All Ages,False,1978-12-24,,True,2022-03-11,
1358,19973,Ashita no Joe Pilots,Finished Airing,PG-13 - Teens 13 or older,False,1969-11-06,1969-12-22,True,2022-03-11,
1359,19977,The Impression of First Gundam,Finished Airing,PG-13 - Teens 13 or older,False,1998-08-01,,True,2022-03-11,
1360,19981,Shisukon Ouji,Finished Airing,PG - Children,False,1963-12-20,1964-03-27,True,2022-03-11,
1361,19983,Shounen Ninja Kaze no Fujimaru: Nazo no Arabiya Ningyou,Finished Airing,None,False,1964-07-21,,True,2022-03-11,
1362,19985,Uchuujin Pipi,Finished Airing,PG - Children,False,1965-04-08,1966-03-31,True,2022-03-11,
1363,19987,Kaitou Pride,Finished Airing,G - All Ages,False,1965-05-31,1965-11-04,True,2022-03-11,
1364,19989,Tatakae! Osper,Finished Airing,PG-13 - Teens 13 or older,False,1965-12-14,1967-10-11,True,2022-03-11,
1365,19991,Tobidase! Bacchiri,Finished Airing,PG - Children,False,1966-11-14,1967-04-15,True,2022-03-11,
1366,19993,Kaminari Boy Pikkari★bee,Finished Airing,PG - Children,False,1967-04-01,1968-03-30,True,2022-03-11,
1367,19995,King Kong: 001/7 Tom Thumb,Finished Airing,G - All Ages,False,1967-04-05,1967-10-04,True,2022-03-11,
1368,19997,Fight Da!! Pyuta,Finished Airing,G - All Ages,False,1968-04-06,1968-09-28,True,2022-03-11,
1369,19999,Sobakasu Pucchi,Finished Airing,PG - Children,False,1969-03-31,1969-10-04,True,2022-03-11,
1370,20001,Mouretsu Atarou,Finished Airing,G - All Ages,False,1969-04-04,1970-12-25,True,2022-03-11,
1371,20003,Roppou Yabure-kun,Finished Airing,PG-13 - Teens 13 or older,False,1969-04-28,1969-09-26,True,2022-03-11,
1372,20005,Pinch to Punch,Finished Airing,G - All Ages,False,1969-09-29,1970-03-28,True,2022-03-11,
1373,20009,Doubutsu Mura Monogatari,Finished Airing,PG - Children,False,1970-03-30,1970-07-21,True,2022-03-11,
1374,20021,Sword Art Online: Extra Edition,Finished Airing,PG-13 - Teens 13 or older,False,2013-12-31,,True,2022-03-11,
1375,20023,Otanoshimi Anime Gekijou,Finished Airing,G - All Ages,False,1970-04-05,1970-09-27,True,2022-03-11,
1376,20025,Itazura Tenshi Chippo-chan,Finished Airing,PG - Children,False,1970-03-30,1970-12-31,True,2022-03-11,
1377,20027,Nihon Meisaku Douwa Series: Akai Tori no Kokoro,Finished Airing,PG - Children,False,1979-02-05,1979-07-30,True,2022-03-11,
1378,20031,D-Frag!,Finished Airing,PG-13 - Teens 13 or older,False,2014-01-07,2014-03-25,True,2022-03-11,
1379,20033,Miss Monochrome The Animation,Finished Airing,G - All Ages,False,2013-10-02,2013-12-25,True,2022-03-11,
1380,20035,Toaru Majutsu no Index-tan Movie: Endymion no Kiseki - Ga Attari Nakattari,Finished Airing,PG-13 - Teens 13 or older,False,2013-08-28,,True,2022-03-11,
1381,20039,Kill Me Baby: Butsuzou Kegatte Nise Halloween,Finished Airing,PG-13 - Teens 13 or older,False,2013-10-16,,True,2022-03-11,
1382,20045,IS: Infinite Stratos 2 - Hitonatsu no Omoide,Finished Airing,PG-13 - Teens 13 or older,False,2013-10-30,,True,2022-03-11,
1383,20047,Sakura Trick,Finished Airing,PG-13 - Teens 13 or older,False,2014-01-10,2014-03-28,True,2022-03-11,
1384,20053,Wizard Barristers: Benmashi Cecil,Finished Airing,PG-13 - Teens 13 or older,False,2014-01-13,2014-03-31,True,2022-03-11,
1385,20057,Space☆Dandy,Finished Airing,PG-13 - Teens 13 or older,False,2014-01-05,2014-03-27,True,2022-03-11,
1386,20075,Obocchama-kun,Finished Airing,PG-13 - Teens 13 or older,False,1989-01-14,1992-09-26,True,2022-03-11,
1387,20077,Dotanba no Manners,Finished Airing,G - All Ages,False,1984-10-03,1987-04-09,True,2022-03-11,
1388,20079,Ijiwaru Baasan,Finished Airing,None,False,1970-09-03,1971-08-18,True,2022-03-11,
1389,20081,Ijiwaru Baasan (1996),Finished Airing,None,False,1996-03-19,1997-06-13,True,2022-03-11,
1390,20083,Doteraman,Finished Airing,G - All Ages,False,1986-10-14,1987-02-24,True,2022-03-11,
1391,20085,Only You: Viva! Cabaret Club,Finished Airing,None,False,1998-11-04,1998-11-27,True,2022-03-11,
1392,20087,Treasure Gaust,Finished Airing,PG-13 - Teens 13 or older,False,2007-06-11,2007-06-15,True,2022-03-11,
1393,20093,Furiten-kun,Finished Airing,G - All Ages,False,1981-04-11,,True,2022-03-11,
1394,20095,Furiten-kun (1990),Finished Airing,None,False,1990-06-21,1990-07-21,True,2022-03-11,
